arc	source	where	terms	status	hits_per_head	top_paths	quote
B754_p2_spectral	main	frontier/B754_p2_spectral/cells/TOMB-L277/output.txt:74	comparator evaluated appears frozen	LEAD	"{""audit/b775-braver-questions"":2,""claude/new-session-qor5up"":2,""claude/outside-bench"":4,""codex/seat-r001"":4,""main"":4,""paper/structure-genesis-first"":5}"	frontier/B653_phase_c_probe/COMPARISON_DESIGN_C2.md | docs/views/VERDICT_LEDGER.md | docs/RELAY_LEDGER.md | +2 catch-all	token 'RRL|RLL' appears NOWHERE in the four frozen arcs (0 hits) -- no arc ever evaluated the weld at any comparator word
B754_p2_spectral	main	frontier/B754_p2_spectral/cells/TOMB-L277/output.txt:75	appears touched frozen finite	LEAD	"{""audit/b775-braver-questions"":36,""claude/new-session-qor5up"":32,""claude/outside-bench"":36,""codex/seat-r001"":33,""main"":33,""paper/structure-genesis-first"":37}"	docs/CAMPAIGN_STATUS.md | docs/HINT_LEDGER.md | docs/MASTERPLAN.md | docs/OPEN_LEADS.md | docs/STRUCTURE_TO_NATURE_MASTERPLAN.md | docs/views/VERDICT_LEDGER.md | frontier/B174_gluing_map_landscape/FINDINGS.md | frontier/B181_criticality_scale/FINDINGS.md | +9 catch-all	token '2880' appears NOWHERE in the four frozen arcs (0 hits) -- no arc ever touched the finite 2880 image at all
B754_p2_spectral	main	frontier/B754_p2_spectral/cells/WALL-7/output.txt:84 (MISMATCH 1)	contains spectral surface double	GENERIC	"{""audit/b775-braver-questions"":37,""claude/new-session-qor5up"":33,""claude/outside-bench"":48,""codex/seat-r001"":40,""main"":46,""paper/structure-genesis-first"":34}"	docs/CAMPAIGN_STATUS.md | docs/HINT_LEDGER.md | docs/LAW_MAP.md | docs/NOVELTY_AUDIT.md | docs/OPEN_LEADS.md | docs/SEAL_LEDGER.md | docs/views/VERDICT_LEDGER.md | frontier/B199_metallic_exponent_law/workflow_result.json | +10 catch-all	The banked surface contains no spectral data for the double.
B754_p2_spectral	main	frontier/B754_p2_spectral/cells/B516/output.txt:114-117 (FALSIFIER paragraph, paraphrased join of two adjacent lines)	mathematics connecting hyperbolic manifolds	LEAD	"{""audit/b775-braver-questions"":13,""claude/new-session-qor5up"":10,""claude/outside-bench"":15,""codex/seat-r001"":16,""main"":18,""paper/structure-genesis-first"":13}"	docs/views/VERDICT_LEDGER.md | frontier/B659_novelty_dossier/SWEEP_RESULTS.md | frontier/B663_bifocal_anatomy/BIFOCAL_STRUCTURE_HANDOFF.md | frontier/B770_closure_census/census.json | frontier/B905_kim_litgate/panel_report.txt | papers/VALIDATION_LEDGER.md | docs/OPEN_LEADS.md | docs/PRICED_DOORS.md | +7 catch-all	No such theorem connecting Pisot numbers of coupling matrices to spectral data of hyperbolic 3-manifolds exists in the banked surface or in known mathematics.
B754_p2_spectral	main	frontier/B754_p2_spectral/cells/TOMB-L258/output.txt:94-96	n-indexed emittance laplacian spectrum	DOC_ECHO	"{""audit/b775-braver-questions"":1,""claude/new-session-qor5up"":0,""claude/outside-bench"":1,""codex/seat-r001"":1,""main"":1,""paper/structure-genesis-first"":1}"	 | +1 catch-all	R_cont(n) for n=2..6 : [no n-indexed object exists on the frozen surface -- the banked emittance face is the SL(2) Laplacian only; the SL(n) tower has no banked emittance spectrum]
B754_p2_spectral	main	frontier/B754_p2_spectral/cells/TOMB-L258/output.txt:98	frozen-surface n-indexed b737 b739	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		n cannot enter: no n-indexed emittance object exists in B737/B739/B746/B753 (frozen-surface fact...)
B754_p2_spectral	main	frontier/B754_p2_spectral/cells/TOMB-L30/output.txt:85-86 and skeptic.txt:65-68 ('I cannot exhibit a k-varying probability family ... nor produce a banked CS-to-continuous bridge')	continuous parameter connects channel	LEAD	"{""audit/b775-braver-questions"":11,""claude/new-session-qor5up"":10,""claude/outside-bench"":13,""codex/seat-r001"":11,""main"":11,""paper/structure-genesis-first"":9}"	docs/CAMPAIGN_STATUS.md | docs/HINT_LEDGER.md | docs/LAW_MAP.md | docs/OPEN_LEADS.md | docs/views/VERDICT_LEDGER.md | frontier/B770_closure_census/census.json | papers/VALIDATION_LEDGER.md | docs/THE_FRAMEWORK.md | +5 catch-all	no banked bridge connects the CS level k to it (i.e., no bridge from the CS level k to a parameter moving the continuous channel exists in the frozen surface)
B755_carried_recomputes	main	frontier/B755_carried_recomputes/FINDINGS.md:11	missing twister module time	LEAD	"{""audit/b775-braver-questions"":15,""claude/new-session-qor5up"":15,""claude/outside-bench"":15,""codex/seat-r001"":15,""main"":15,""paper/structure-genesis-first"":15}"	docs/HINT_LEDGER.md | docs/OPEN_LEADS.md | docs/views/VERDICT_LEDGER.md | frontier/B738_pathfinder_compiler/FACT_COMPUTED_SWEEP.md | frontier/B738_pathfinder_compiler/kill_graph.json | frontier/B742_negatives_hunt_p1/stageA/journals/run2_wf4ac2653a_journal.jsonl | frontier/B742_negatives_hunt_p1/stageA/kill_graph.json | frontier/B742_negatives_hunt_p1/stageA/v3_preassembly.json | +2 catch-all	The missing module at bank time (twister) is present in the current env.
B755_carried_recomputes	main	frontier/B755_carried_recomputes/PREREGISTRATION.md:17	in-repo chat-1 preregistered condition	LEAD	"{""audit/b775-braver-questions"":11,""claude/new-session-qor5up"":11,""claude/outside-bench"":11,""codex/seat-r001"":11,""main"":11,""paper/structure-genesis-first"":10}"	docs/CAMPAIGN_STATUS.md | docs/views/VERDICT_LEDGER.md | frontier/B598_l85_campaign/CAMPAIGN.md | frontier/B738_pathfinder_compiler/kill_graph.json | frontier/B742_negatives_hunt_p1/stageA/journals/run2_wf4ac2653a_journal.jsonl | frontier/B770_closure_census/census.json | frontier/B771_phase1_wave1/wave5_results.json | docs/views/THE_SPINE.md | +3 catch-all	the sweep's condition: the chat-1 set is not in-repo, so the set must be preregistered
B755_carried_recomputes	main	frontier/B755_carried_recomputes/FINDINGS.md:34-36	re-read inconsistency extraction internal	LEAD	"{""audit/b775-braver-questions"":5,""claude/new-session-qor5up"":5,""claude/outside-bench"":5,""codex/seat-r001"":5,""main"":5,""paper/structure-genesis-first"":5}"	frontier/B738_pathfinder_compiler/FACT_COMPUTED_SWEEP.md | frontier/B772_negatives_adequacy/audit_results.json | +3 catch-all	The source (arXiv:2412.04241...) was re-read directly; the re-read RESOLVED the banked extraction's internal inconsistency
B755_carried_recomputes	main	frontier/B755_carried_recomputes/FINDINGS.md:70-71	resonances tombstone citation archive	LEAD	"{""audit/b775-braver-questions"":10,""claude/new-session-qor5up"":10,""claude/outside-bench"":10,""codex/seat-r001"":10,""main"":10,""paper/structure-genesis-first"":10}"	docs/OPEN_LEADS.md | frontier/B738_pathfinder_compiler/FACT_COMPUTED_SWEEP.md | frontier/B738_pathfinder_compiler/kill_graph.json | frontier/B742_negatives_hunt_p1/recompute/TOMB-L30/recompute.py | frontier/README.md | papers/VALIDATION_LEDGER.md | speculations/TOMBSTONES.md | +3 catch-all	The tombstone's kill citation was BROKEN (archive/PHYSICS_RESONANCES.md has no Fisher content)
B756_remaining_doors	main	frontier/B756_remaining_doors/FINDINGS.md:25-26	level-15 mod-5 generating synthesis	LEAD	"{""audit/b775-braver-questions"":7,""claude/new-session-qor5up"":7,""claude/outside-bench"":10,""codex/seat-r001"":9,""main"":10,""paper/structure-genesis-first"":7}"	docs/LAW_MAP.md | docs/OPEN_LEADS.md | docs/views/VERDICT_LEDGER.md | frontier/B738_pathfinder_compiler/kill_graph.json | frontier/B770_closure_census/census.json | frontier/B1068_descent_inventory/w2_full_results.json | frontier/B1069_hearing_biography/w3_results.json | papers/P3_THE_PAPER/CLAIM_CANDIDATES.md | +2 catch-all	cc2's Register framing was wrong (owned in their synthesis: the generating function is mod-5, not level-15 — Register erratum theirs)
B756_remaining_doors	main	frontier/B756_remaining_doors/FINDINGS.md:42 (quoting cc2's DOOR4 residual question)	identity	UNSWEEPABLE			the identity was never established
B756_remaining_doors	main	frontier/B756_remaining_doors/PREREG_REMAINING_DOORS.md:8 (describing the four Register doors as unpicked-up)	grep-verified b739 b754 absent	LEAD	"{""audit/b775-braver-questions"":4,""claude/new-session-qor5up"":4,""claude/outside-bench"":5,""codex/seat-r001"":5,""main"":5,""paper/structure-genesis-first"":4}"	frontier/B754_p2_spectral/cells/TOMB-L57/compute.py | frontier/B770_closure_census/census.json | frontier/B1068_descent_inventory/w2_full_results.json | +2 catch-all	grep-verified absent from B739–B754
B757_two_z3_identity	main	frontier/B757_two_z3_identity/PREREGISTRATION.md:4 (quoting cc2's DOOR4 residual)	identity	UNSWEEPABLE			the identity was never established
B763_branch_reconciliation	main	frontier/B763_branch_reconciliation/FINDINGS.md:43	gate-arrivals conclusions structural invisible	DOC_ECHO	"{""audit/b775-braver-questions"":1,""claude/new-session-qor5up"":1,""claude/outside-bench"":1,""codex/seat-r001"":1,""main"":1,""paper/structure-genesis-first"":1}"	 | +1 catch-all	the priors were ON MAIN. The exposure was real but structural: this seat reads main + gate-arrivals only, so an unmerged branch carrying unbanked conclusions WOULD have been invisible
B765_p3_depth	main	frontier/B765_p3_depth/results.json (B489 entry)	stabilization universal induction checked	LEAD	"{""audit/b775-braver-questions"":12,""claude/new-session-qor5up"":13,""claude/outside-bench"":14,""codex/seat-r001"":12,""main"":14,""paper/structure-genesis-first"":12}"	docs/OPEN_LEADS.md | docs/SEAL_LEDGER.md | frontier/B742_negatives_hunt_p1/stageA/bprime_annotations.json | frontier/B767_stabilizations/compute.py | frontier/B767_stabilizations/output.txt | frontier/B771_phase1_wave1/wave1_results.json | frontier/P3_depth_exposure/FINDINGS.md | frontier/P3_depth_exposure/compute.py | +2 catch-all	n=1..8 checked; claim universal; no induction/stabilization proof
B765_p3_depth	main	frontier/B765_p3_depth/results.json (B500 entry)	depth-uniform obstruction unswept depth	LEAD	"{""audit/b775-braver-questions"":5,""claude/new-session-qor5up"":5,""claude/outside-bench"":9,""codex/seat-r001"":5,""main"":9,""paper/structure-genesis-first"":5}"	frontier/B742_negatives_hunt_p1/stageA/bprime_annotations.json | frontier/P3_depth_exposure/compute.py | frontier/P3_depth_exposure/output.txt | frontier/P3_depth_exposure/results.json | docs/OPEN_LEADS.md | docs/views/VERDICT_LEDGER.md | +3 catch-all	depth>=6 unswept; no depth-uniform obstruction proved
B765_p3_depth	main	frontier/B765_p3_depth/FINDINGS.md:97-98	finite-extension mathematics induction framework	LEAD	"{""audit/b775-braver-questions"":1,""claude/new-session-qor5up"":1,""claude/outside-bench"":1,""codex/seat-r001"":1,""main"":1,""paper/structure-genesis-first"":1}"	frontier/P3_depth_exposure/FINDINGS.md	None requires new mathematics — all are finite-extension or induction proofs within the existing framework. But none has been executed.
B768_correspondence_crosstest	main	frontier/B768_correspondence_crosstest/FINDINGS.md line 33	literature citations package zero	LEAD	"{""audit/b775-braver-questions"":22,""claude/new-session-qor5up"":22,""claude/outside-bench"":29,""codex/seat-r001"":23,""main"":27,""paper/structure-genesis-first"":23}"	docs/CAMPAIGN_STATUS.md | docs/NOVELTY_AUDIT.md | docs/OPEN_LEADS.md | docs/SEAL_LEDGER.md | docs/views/VERDICT_LEDGER.md | frontier/B738_pathfinder_compiler/kill_graph.json | frontier/B742_negatives_hunt_p1/stageA/journals/run2_wf4ac2653a_journal.jsonl | frontier/B742_negatives_hunt_p1/stageA/kill_graph.json | +7 catch-all	Zero literature citations in the package
B768_correspondence_crosstest	main	frontier/B768_correspondence_crosstest/FINDINGS.md lines 37-38	unverifiable enumeration uniqueness assignment	LEAD	"{""audit/b775-braver-questions"":2,""claude/new-session-qor5up"":3,""claude/outside-bench"":2,""codex/seat-r001"":2,""main"":4,""paper/structure-genesis-first"":4}"	frontier/B742_negatives_hunt_p1/stageA/journals/run2_wf4ac2653a_journal.jsonl | frontier/B775_phase2_wave1/wave1_results.json | docs/views/VERDICT_LEDGER.md | +2 catch-all	The uniqueness claim is UNVERIFIABLE AS DELIVERED: the 8-primitive / 18-assignment enumeration is not in the package.
B768_correspondence_crosstest	main	frontier/B768_correspondence_crosstest/FINDINGS.md line 83	enumeration undelivered assignment blocked	LEAD	"{""audit/b775-braver-questions"":2,""claude/new-session-qor5up"":2,""claude/outside-bench"":3,""codex/seat-r001"":2,""main"":2,""paper/structure-genesis-first"":2}"	frontier/B770_closure_census/census.json | frontier/B775_phase2_wave1/wave1_results.json | +1 catch-all	The null (rule 2): STILL BLOCKED — the 18-assignment enumeration remains undelivered
B768_correspondence_crosstest	main	frontier/B768_correspondence_crosstest/FINDINGS.md line 130 (receipt #3, F4)	two-flips-cancel literature invariance documents	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		No literature documents the two-flips-cancel invariance.
B770_closure_census	main	frontier/B770_closure_census/CENSUS.md line 411	rf2-continuation trace-field degree-law oi-108	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		OI-108: RF2-continuation: the trace-field degree-law (deg 4->8->12 per rung — is there a law?) — never run anywhere in the repo.
B770_closure_census	main	frontier/B770_closure_census/CENSUS.md line 420	oi-290 computations enumerated portrait	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		OI-290: Three enumerated computations in PORTRAIT.md:140-142 remain unrun anywhere in the repo.
B770_closure_census	main	frontier/B770_closure_census/CENSUS.md line 422	needs-specialist appears-novel oi-307 b459	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		OI-307: R2 (B459/P1 seam sqrt(-15) selection rule): APPEARS-NOVEL / NEEDS-SPECIALIST, unresolved; no specialist note written (R1's exists, R2's does not)
B771_phase1_wave1	main	frontier/B771_phase1_wave1/FINDINGS_WAVE2.md:26 (W2-149 row)	negative-control artifacts failures actually	LEAD	"{""audit/b775-braver-questions"":1,""claude/new-session-qor5up"":1,""claude/outside-bench"":6,""codex/seat-r001"":6,""main"":6,""paper/structure-genesis-first"":1}"	papers/VALIDATION_LEDGER.md | docs/CAMPAIGN_STATUS.md | docs/views/VERDICT_LEDGER.md | +3 catch-all	"the claimed ""12 genuine FAILUREs"" negative-control run exists nowhere in the artifacts. Carry: actually run the control."
B771_phase1_wave1	main	frontier/B771_phase1_wave1/FINDINGS_WAVE2.md:24 (W2-270 row)	resolved-a unresolved reported verdict	LEAD	"{""audit/b775-braver-questions"":26,""claude/new-session-qor5up"":26,""claude/outside-bench"":27,""codex/seat-r001"":26,""main"":27,""paper/structure-genesis-first"":27}"	frontier/B773_chord_recompute/cells/W4-304c/compute.py | frontier/B773_chord_recompute/chord_results.json | frontier/B775_phase2_wave1/cells/P2W2-PADIC/compute.py | frontier/B775_phase2_wave1/cells/P2W3-L56/compute.py | frontier/B775_phase2_wave1/cells/P2W3-OCTA/compute.py | frontier/B775_phase2_wave1/cells/P2W4-D3/compute.py | frontier/B775_phase2_wave1/cells/P2W4-R2/compute.py | frontier/B775_phase2_wave1/cells/P2W4-Z1/compute.py | DELETED:frontier/B775_phase2_wave1/cells/_verify_Z1/compute.py | +3 catch-all	"compute.py's verdict branch can only emit RESOLVED-A/B — ""UNRESOLVED"" appears nowhere — and the run never reached depths 9–11. The reported UNRESOLVED was the agent's prose, not the script's output."
B771_phase1_wave1	main	frontier/B771_phase1_wave1/FINDINGS_WAVE3.md:24 (W3-270r row)	wave-2 truncated reached output	LEAD	"{""audit/b775-braver-questions"":4,""claude/new-session-qor5up"":4,""claude/outside-bench"":6,""codex/seat-r001"":4,""main"":6,""paper/structure-genesis-first"":4}"	docs/OPEN_LEADS.md | docs/RELAY_LEDGER.md | docs/views/VERDICT_LEDGER.md | +3 catch-all	output truncated at depth 9 again; never reached 10–11; no results.json — the SAME Wave-2 defect.
B771_phase1_wave1	main	frontier/B771_phase1_wave1/FINDINGS_WAVE3.md:26 (W3-150r row)	resolved-a verdict script output	LEAD	"{""audit/b775-braver-questions"":12,""claude/new-session-qor5up"":12,""claude/outside-bench"":14,""codex/seat-r001"":12,""main"":14,""paper/structure-genesis-first"":12}"	docs/LAW_MAP.md | docs/SEAL_LEDGER.md | frontier/B772_negatives_adequacy/audit_results.json | frontier/B773_chord_recompute/cells/W3-082c/compute.py | frontier/B773_chord_recompute/chord_results.json | frontier/B775_phase2_wave1/wave1_results.json | frontier/B775_phase2_wave1/wave4_results.json | frontier/B775_phase2_wave1/wave5_results.json | +3 catch-all	compute.py has no VERDICT logic — RESOLVED-A is agent prose, not script output.
B771_phase1_wave1	main	frontier/B771_phase1_wave1/FINDINGS_WAVE3.md:28 (W3-078 row)	self-fulfilling resolved-b verdict branch	DOC_ECHO	"{""audit/b775-braver-questions"":1,""claude/new-session-qor5up"":1,""claude/outside-bench"":1,""codex/seat-r001"":1,""main"":1,""paper/structure-genesis-first"":1}"	 | +1 catch-all	the verdict branch can't emit RESOLVED-B (self-fulfilling).
B771_phase1_wave1	main	frontier/B771_phase1_wave1/FINDINGS_WAVE3.md:29 (W3-084 row)	k-theory actually decisive collar	DOC_ECHO	"{""audit/b775-braver-questions"":2,""claude/new-session-qor5up"":2,""claude/outside-bench"":2,""codex/seat-r001"":2,""main"":2,""paper/structure-genesis-first"":2}"	 | +2 catch-all	it never gates on whether the 1-collar actually FORCES the border (the decisive K-theory check).
B771_phase1_wave1	main	frontier/B771_phase1_wave1/FINDINGS_WAVE4.md:20 (W4-115 row)	cover-torsion isolated relates charge	LEAD	"{""audit/b775-braver-questions"":5,""claude/new-session-qor5up"":6,""claude/outside-bench"":5,""codex/seat-r001"":5,""main"":5,""paper/structure-genesis-first"":5}"	frontier/B774_chord_pass/stageA_scan.json | frontier/B778_cleanup/FINDINGS.md | frontier/B778_cleanup/cells/CL-W4115/compute.py | +3 catch-all	no law relates cover-torsion to charge tower e_n at trace level (n=5 hit isolated).
B771_phase1_wave1	main	frontier/B771_phase1_wave1/FINDINGS_WAVE4.md:28 (W4-139 row)	birational asserted genus lower	LEAD	"{""audit/b775-braver-questions"":5,""claude/new-session-qor5up"":5,""claude/outside-bench"":5,""codex/seat-r001"":5,""main"":5,""paper/structure-genesis-first"":5}"	docs/views/VERDICT_LEDGER.md | frontier/B738_pathfinder_compiler/kill_graph.json | frontier/B778_cleanup/cells/CL-W5139/compute.py | papers/VALIDATION_LEDGER.md | +1 catch-all	"the ""genus ≥ 1"" lower bound is asserted in prose, never computed (needs the birational Fxz→G step)."
B771_phase1_wave1	main	frontier/B771_phase1_wave1/cells/OI-148/output.txt:7	oi-031 unresolved question remains	LEAD	"{""audit/b775-braver-questions"":4,""claude/new-session-qor5up"":4,""claude/outside-bench"":4,""codex/seat-r001"":4,""main"":4,""paper/structure-genesis-first"":5}"	frontier/B770_closure_census/CENSUS.md | frontier/B770_closure_census/census.json | frontier/B771_phase1_wave1/wave1_results.json | docs/LAW_MAP.md | +1 catch-all	e3's exact closed form remains UNRESOLVED -- that is OI-031's question, not this cell's; this cell's verdict does not depend on it.
B771_phase1_wave1	main	frontier/B771_phase1_wave1/wave5_results.json (W5-017r discriminating_fact field)	w4-017r in-cell class-3 fabricated	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		"W4-017r's compute.py never calls its solver on class 3 ... yet its printed ""SCOPE (computed, not assumed)"" narrative claimed ""verified in-cell: a class-3 isolated point yields a generator of degree 10 with height >1e8"" -- a fabricated assertion"
B771_phase1_wave1	main	frontier/B771_phase1_wave1/cells/W3-149r/output.txt:36	nowhere-appearing fabricated failures genuine	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		"the fabricated ""12 genuine FAILUREs"" claim's ... nowhere-appearing"
B772_negatives_adequacy	main	frontier/B772_negatives_adequacy/FINDINGS.md:15-16	chord-level negative corpus analog	LEAD	"{""audit/b775-braver-questions"":7,""claude/new-session-qor5up"":6,""claude/outside-bench"":6,""codex/seat-r001"":6,""main"":6,""paper/structure-genesis-first"":6}"	docs/ERROR_LEDGER.md | docs/SEAL_LEDGER.md | frontier/B774_chord_pass/stageA_scan.json | frontier/B921_branch_harvest/harvested/frontier/B796_coupling_campaign/context_sweep/sweep_changelog_history.md | frontier/B796_coupling_campaign/context_sweep/sweep_changelog_history.md | +2 catch-all	No negative in the corpus has ever computed a chord-level analog of its own target and found THAT also empty.
B772_negatives_adequacy	main	frontier/B772_negatives_adequacy/audit_results.json:354 (what_we_miss)	framing-sensitive chord-level non-abelian corpus	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		NO cell in the corpus has yet computed a chord-level / non-abelian / framing-sensitive analog of its own target and found THAT also empty
B772_negatives_adequacy	main	frontier/B772_negatives_adequacy/audit_results.json:346 (recompute_list, W3-067 entry); also line 89	un-re-gated w4-067r untracked	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		the fix W4-067r is still UNTRACKED/un-re-gated in git
B773_chord_recompute	main	frontier/B773_chord_recompute/FINDINGS.md:49-51 (W3-067c entry)	certification docstring covers trace	LEAD	"{""audit/b775-braver-questions"":13,""claude/new-session-qor5up"":15,""claude/outside-bench"":14,""codex/seat-r001"":13,""main"":14,""paper/structure-genesis-first"":12}"	docs/views/VERDICT_LEDGER.md | frontier/B738_pathfinder_compiler/kill_graph.json | frontier/B770_closure_census/census.json | frontier/B771_phase1_wave1/wave1_results.json | frontier/B771_phase1_wave1/wave3_results.json | frontier/B772_negatives_adequacy/audit_results.json | frontier/B878_maass_upper_window/branch_FINDINGS.md | frontier/B887_gate_audit/audit_reports.json | +5 catch-all	the certification covers only tr(a), not the full trace field ⟨tr a, tr b, tr ab⟩ the cell's own docstring names
B773_chord_recompute	main	frontier/B772_negatives_adequacy/audit_results.json:89 (W3-067 rationale, carried into B773's prereg for W3-067c)	trace-field cross-check certification groebner	LEAD	"{""audit/b775-braver-questions"":6,""claude/new-session-qor5up"":6,""claude/outside-bench"":7,""codex/seat-r001"":6,""main"":7,""paper/structure-genesis-first"":6}"	docs/views/VERDICT_LEDGER.md | frontier/B199_metallic_exponent_law/workflow_result.json | frontier/B738_pathfinder_compiler/kill_graph.json | frontier/B770_closure_census/census.json | frontier/B771_phase1_wave1/wave3_results.json | papers/VALIDATION_LEDGER.md | +1 catch-all	No exact Sage/Groebner trace-field certification was run as a cross-check.
B775_phase2_wave1	main	FINDINGS_WAVE3.md:15 (P2W3-H4)	object-native figure-eight arithmeticity uniquely	LEAD	"{""audit/b775-braver-questions"":7,""claude/new-session-qor5up"":7,""claude/outside-bench"":12,""codex/seat-r001"":10,""main"":12,""paper/structure-genesis-first"":8}"	docs/views/VERDICT_LEDGER.md | frontier/B738_pathfinder_compiler/kill_graph.json | frontier/B770_closure_census/census.json | frontier/B772_negatives_adequacy/audit_results.json | philosophy/P020_the_spectral_theorem_chain.md | docs/views/THE_SPINE.md | frontier/B1194_existence_audit/verification/audit_cells.json | frontier/B1211_declaration_gap/deep_sweep.json | +4 catch-all	there is no object-native reason the figure-eight is uniquely minimal along arithmeticity — that is Reid's separate deep theorem
B775_phase2_wave1	main	FINDINGS_WAVE2.md:15 (P2W2-PERLETTER)	non-arbitrary per-letter amplitude hearing	DOC_ECHO	"{""audit/b775-braver-questions"":1,""claude/new-session-qor5up"":1,""claude/outside-bench"":1,""codex/seat-r001"":1,""main"":1,""paper/structure-genesis-first"":1}"	 | +1 catch-all	no non-arbitrary per-letter hearing weight is forced: the hearing amplitude factors as q(RL)=θ_fund·q(L) with the per-letter split a FREE knob
B775_phase2_wave1	main	FINDINGS_WAVE2.md:14 (P2W2-DARKBRIGHT)	closed-form effective criterion verified	LEAD	"{""audit/b775-braver-questions"":11,""claude/new-session-qor5up"":11,""claude/outside-bench"":14,""codex/seat-r001"":13,""main"":13,""paper/structure-genesis-first"":11}"	docs/views/VERDICT_LEDGER.md | frontier/B199_metallic_exponent_law/workflow_result.json | frontier/B530_natural_history/FINDINGS.md | frontier/B738_pathfinder_compiler/kill_graph.json | frontier/B770_closure_census/census.json | frontier/B771_phase1_wave1/wave2_results.json | frontier/B771_phase1_wave1/wave5_results.json | frontier/B772_negatives_adequacy/audit_results.json | +3 catch-all	a verified EFFECTIVE bright/dark test exists, but no closed-form seed criterion
B775_phase2_wave1	main	FINDINGS.md:16 (P2-D5)	property courier object item	LEAD	"{""audit/b775-braver-questions"":12,""claude/new-session-qor5up"":12,""claude/outside-bench"":13,""codex/seat-r001"":13,""main"":13,""paper/structure-genesis-first"":12}"	docs/CAMPAIGN_STATUS.md | docs/ERROR_LEDGER.md | docs/LAW_MAP.md | docs/SEAL_LEDGER.md | docs/views/VERDICT_LEDGER.md | frontier/B530_natural_history/FINDINGS.md | frontier/B532_last_echo/i4_derivation_dag.py | frontier/B738_pathfinder_compiler/kill_graph.json | +3 catch-all	the courier's T4 item is not a property of THIS object
B775_phase2_wave1	main	cells/P2-AABB/output.txt:35-36	sigma-automorphism involution imported alphabet	LEAD	"{""audit/b775-braver-questions"":4,""claude/new-session-qor5up"":4,""claude/outside-bench"":4,""codex/seat-r001"":4,""main"":4,""paper/structure-genesis-first"":4}"	frontier/B775_phase2_wave1/cells/P2-AABB/compute.py | frontier/B775_phase2_wave1/cells/P2-AABB/output.txt | frontier/B775_phase2_wave1/cells/P2-AABB/results.json | frontier/B775_phase2_wave1/wave1_results.json	NO native involution -- a<->b is not a sigma-automorphism ... the case bit {a,A} is imported (not in sigma's alphabet)
B775_phase2_wave1	main	FINDINGS_WAVE4.md:13 (P2W4-L38)	forced number tiny	GENERIC	"{""audit/b775-braver-questions"":80,""claude/new-session-qor5up"":77,""claude/outside-bench"":93,""codex/seat-r001"":85,""main"":93,""paper/structure-genesis-first"":84}"	docs/CAMPAIGN_STATUS.md | docs/CLOSURE_MASTERPLAN.md | docs/ERROR_LEDGER.md | docs/HINT_LEDGER.md | docs/MASTERPLAN.md | docs/OPEN_LEADS.md | docs/PRACTICES.md | docs/RECOGNITION.md | +10 catch-all	no forced tiny number
B775_phase2_wave1	main	FINDINGS_WAVE4.md:29	represented positives terminal survived	LEAD	"{""audit/b775-braver-questions"":4,""claude/new-session-qor5up"":5,""claude/outside-bench"":4,""codex/seat-r001"":4,""main"":4,""paper/structure-genesis-first"":4}"	docs/views/VERDICT_LEDGER.md | docs/OPEN_LEADS.md | +3 catch-all	Every terminal state represented; no forced positives survived.
